Date;NK
08/09/2004;-200
08/09/2004;-200
08/09/2004;-200
08/09/2004;-200
08/09/2004;1325
08/09/2004;1383
08/09/2004;1254
08/09/2004;1221
08/09/2004;1226
08/09/2004;1100
09/09/2004;999
09/09/2004;980
09/09/2004;859
09/09/2004;814
09/09/2004;806
09/09/2004;813
09/09/2004;889
09/09/2004;1200
09/09/2004;1289
09/09/2004;1355
09/09/2004;1277
09/09/2004;1156
09/09/2004;1054
09/09/2004;1096
09/09/2004;1160
09/09/2004;1148
09/09/2004;1166
09/09/2004;1315
09/09/2004;1425
09/09/2004;1329
09/09/2004;1299
09/09/2004;1123
09/09/2004;1089
09/09/2004;1081
10/09/2004;1031
10/09/2004;969
10/09/2004;881
10/09/2004;869
10/09/2004;866
10/09/2004;895
10/09/2004;933
10/09/2004;1209
10/09/2004;1417
10/09/2004;1227
10/09/2004;1093
10/09/2004;1135
10/09/2004;1112
10/09/2004;1147
10/09/2004;1086
10/09/2004;1077
10/09/2004;1110
10/09/2004;1146
10/09/2004;1211
10/09/2004;1218
10/09/2004;1136
10/09/2004;1017
10/09/2004;1063
10/09/2004;1083
11/09/2004;1077
11/09/2004;968
11/09/2004;898
11/09/2004;859
11/09/2004;849
11/09/2004;886
11/09/2004;932
11/09/2004;1144
11/09/2004;1222
11/09/2004;1202
11/09/2004;1323
11/09/2004;1219
11/09/2004;1121
11/09/2004;1096
11/09/2004;1019
11/09/2004;1045
11/09/2004;1147
11/09/2004;1145
11/09/2004;1202
11/09/2004;1283
11/09/2004;1148
11/09/2004;1229
11/09/2004;1287
11/09/2004;1285
12/09/2004;1251
12/09/2004;1120
12/09/2004;1108
12/09/2004;961
12/09/2004;950
12/09/2004;901
12/09/2004;903
12/09/2004;1024
12/09/2004;1093
12/09/2004;1097
12/09/2004;1126
12/09/2004;1139
12/09/2004;1178
12/09/2004;1243
12/09/2004;1017
12/09/2004;1048
12/09/2004;1254
12/09/2004;1287
12/09/2004;1215
12/09/2004;1363
12/09/2004;1436
12/09/2004;1365
12/09/2004;1506
12/09/2004;1227
13/09/2004;1038
13/09/2004;934
13/09/2004;900
13/09/2004;870
13/09/2004;875
13/09/2004;940
13/09/2004;1053
13/09/2004;1509
13/09/2004;1559
13/09/2004;1313
13/09/2004;1372
13/09/2004;1320
13/09/2004;1346
13/09/2004;1307
13/09/2004;1157
13/09/2004;1154
13/09/2004;1172
13/09/2004;1241
13/09/2004;1379
13/09/2004;1570
13/09/2004;1418
13/09/2004;1317
13/09/2004;1204
13/09/2004;1014
14/09/2004;956
14/09/2004;891
14/09/2004;856
14/09/2004;863
14/09/2004;911
14/09/2004;936
14/09/2004;1087
14/09/2004;1540
14/09/2004;1513
14/09/2004;1409
14/09/2004;1219
14/09/2004;1286
14/09/2004;1228
14/09/2004;1140
14/09/2004;1052
14/09/2004;1282
14/09/2004;1378
14/09/2004;1506
14/09/2004;1310
14/09/2004;1204
14/09/2004;1071
14/09/2004;967
14/09/2004;947
14/09/2004;1011
15/09/2004;971
15/09/2004;886
15/09/2004;908
15/09/2004;901
15/09/2004;915
15/09/2004;940
15/09/2004;1048
15/09/2004;1298
15/09/2004;1487
15/09/2004;1327
15/09/2004;1363
15/09/2004;1393
15/09/2004;1361
15/09/2004;1289
15/09/2004;1265
15/09/2004;1339
15/09/2004;1269
15/09/2004;1299
15/09/2004;1546
15/09/2004;1571
15/09/2004;1312
15/09/2004;1074
15/09/2004;1127
15/09/2004;1040
16/09/2004;1060
16/09/2004;911
16/09/2004;853
16/09/2004;915
16/09/2004;897
16/09/2004;976
16/09/2004;1066
16/09/2004;1435
16/09/2004;1420
16/09/2004;1365
16/09/2004;1171
16/09/2004;982
16/09/2004;1021
16/09/2004;1044
16/09/2004;1005
16/09/2004;1021
16/09/2004;1064
16/09/2004;1167
16/09/2004;1167
16/09/2004;1164
16/09/2004;1092
16/09/2004;997
16/09/2004;966
16/09/2004;969
17/09/2004;944
17/09/2004;834
17/09/2004;796
17/09/2004;777
17/09/2004;752
17/09/2004;755
17/09/2004;800
17/09/2004;1147
17/09/2004;1036
17/09/2004;926
17/09/2004;961
17/09/2004;951
17/09/2004;962
17/09/2004;1004
17/09/2004;893
17/09/2004;990
17/09/2004;1071
17/09/2004;1140
17/09/2004;1103
17/09/2004;1082
17/09/2004;991
17/09/2004;935
17/09/2004;908
17/09/2004;927
18/09/2004;936
18/09/2004;847
18/09/2004;812
18/09/2004;804
18/09/2004;793
18/09/2004;775
18/09/2004;835
18/09/2004;913
18/09/2004;903
18/09/2004;982
18/09/2004;925
18/09/2004;895
18/09/2004;930
18/09/2004;953
18/09/2004;885
18/09/2004;903
18/09/2004;927
18/09/2004;979
18/09/2004;1050
18/09/2004;1091
18/09/2004;1040
18/09/2004;997
18/09/2004;1042
18/09/2004;1191
19/09/2004;1149
19/09/2004;973
19/09/2004;940
19/09/2004;949
19/09/2004;830
19/09/2004;773
19/09/2004;811
19/09/2004;901
19/09/2004;969
19/09/2004;1027
19/09/2004;1094
19/09/2004;1083
19/09/2004;1098
19/09/2004;1059
19/09/2004;1021
19/09/2004;925
19/09/2004;1045
19/09/2004;1303
19/09/2004;1254
19/09/2004;1345
19/09/2004;1273
19/09/2004;1096
19/09/2004;1077
19/09/2004;1084
20/09/2004;980
20/09/2004;882
20/09/2004;851
20/09/2004;819
20/09/2004;804
20/09/2004;823
20/09/2004;903
20/09/2004;1310
20/09/2004;1436
20/09/2004;1479
20/09/2004;1285
20/09/2004;1262
20/09/2004;1225
20/09/2004;1162
20/09/2004;1103
20/09/2004;1120
20/09/2004;1169
20/09/2004;1386
20/09/2004;1426
20/09/2004;1476
20/09/2004;1167
20/09/2004;1032
20/09/2004;1034
20/09/2004;986
21/09/2004;908
21/09/2004;891
21/09/2004;843
21/09/2004;822
21/09/2004;814
21/09/2004;869
21/09/2004;1013
21/09/2004;1515
21/09/2004;1587
21/09/2004;1490
21/09/2004;1435
21/09/2004;1246
21/09/2004;1266
21/09/2004;1277
21/09/2004;1142
21/09/2004;1207
21/09/2004;1252
21/09/2004;1399
21/09/2004;1464
21/09/2004;1422
21/09/2004;1308
21/09/2004;1137
21/09/2004;1040
21/09/2004;1018
22/09/2004;962
22/09/2004;930
22/09/2004;812
22/09/2004;826
22/09/2004;878
22/09/2004;922
22/09/2004;1047
22/09/2004;1376
22/09/2004;1514
22/09/2004;1494
22/09/2004;1316
22/09/2004;1269
22/09/2004;1152
22/09/2004;1138
22/09/2004;1132
22/09/2004;1186
22/09/2004;1228
22/09/2004;1424
22/09/2004;1427
22/09/2004;1387
22/09/2004;1284
22/09/2004;1110
22/09/2004;1110
22/09/2004;1077
23/09/2004;1037
23/09/2004;1002
23/09/2004;865
23/09/2004;824
23/09/2004;824
23/09/2004;847
23/09/2004;961
23/09/2004;1336
23/09/2004;1251
23/09/2004;1290
23/09/2004;1215
23/09/2004;1248
23/09/2004;1233
23/09/2004;1229
23/09/2004;1206
23/09/2004;1215
23/09/2004;1330
23/09/2004;1446
23/09/2004;1446
23/09/2004;1421
23/09/2004;1247
23/09/2004;1168
23/09/2004;1111
23/09/2004;1071
24/09/2004;969
24/09/2004;942
24/09/2004;923
24/09/2004;813
24/09/2004;851
24/09/2004;868
24/09/2004;1062
24/09/2004;1418
24/09/2004;1600
24/09/2004;1583
24/09/2004;1338
24/09/2004;1285
24/09/2004;1376
24/09/2004;1467
24/09/2004;1442
24/09/2004;1358
24/09/2004;1222
24/09/2004;1134
24/09/2004;1120
24/09/2004;1103
24/09/2004;985
24/09/2004;795
24/09/2004;787
24/09/2004;839
25/09/2004;835
25/09/2004;837
25/09/2004;761
25/09/2004;718
25/09/2004;724
25/09/2004;718
25/09/2004;744
25/09/2004;782
25/09/2004;798
25/09/2004;867
25/09/2004;862
25/09/2004;915
25/09/2004;857
25/09/2004;837
25/09/2004;805
25/09/2004;781
25/09/2004;815
25/09/2004;877
25/09/2004;926
25/09/2004;987
25/09/2004;1004
25/09/2004;897
25/09/2004;1002
25/09/2004;1126
26/09/2004;1067
26/09/2004;1063
26/09/2004;915
26/09/2004;906
26/09/2004;844
26/09/2004;816
26/09/2004;768
26/09/2004;835
26/09/2004;944
26/09/2004;810
26/09/2004;819
26/09/2004;844
26/09/2004;846
26/09/2004;842
26/09/2004;840
26/09/2004;815
26/09/2004;838
26/09/2004;992
26/09/2004;990
26/09/2004;1066
26/09/2004;971
26/09/2004;963
26/09/2004;1010
26/09/2004;1054
27/09/2004;998
27/09/2004;919
27/09/2004;884
27/09/2004;803
27/09/2004;820
27/09/2004;894
27/09/2004;988
27/09/2004;1372
27/09/2004;1209
27/09/2004;951
27/09/2004;992
27/09/2004;964
27/09/2004;917
27/09/2004;937
27/09/2004;961
27/09/2004;969
27/09/2004;1020
27/09/2004;1107
27/09/2004;1119
27/09/2004;1173
27/09/2004;1097
27/09/2004;1018
27/09/2004;932
27/09/2004;897
28/09/2004;840
28/09/2004;802
28/09/2004;765
28/09/2004;741
28/09/2004;748
28/09/2004;791
28/09/2004;875
28/09/2004;1085
28/09/2004;1268
28/09/2004;1236
28/09/2004;1274
28/09/2004;1250
28/09/2004;1224
28/09/2004;1220
28/09/2004;1166
28/09/2004;1050
28/09/2004;1174
28/09/2004;1323
28/09/2004;1432
28/09/2004;1479
28/09/2004;1309
28/09/2004;1089
28/09/2004;1009
28/09/2004;930
29/09/2004;929
29/09/2004;872
29/09/2004;790
29/09/2004;793
29/09/2004;789
29/09/2004;769
29/09/2004;852
29/09/2004;1100
29/09/2004;1326
29/09/2004;1433
29/09/2004;1310
29/09/2004;1304
29/09/2004;1286
29/09/2004;1217
29/09/2004;1104
29/09/2004;1143
29/09/2004;1205
29/09/2004;1276
29/09/2004;1440
29/09/2004;1467
29/09/2004;1339
29/09/2004;1108
29/09/2004;1116
29/09/2004;981
30/09/2004;947
30/09/2004;939
30/09/2004;862
30/09/2004;827
30/09/2004;879
30/09/2004;911
30/09/2004;1051
30/09/2004;1496
30/09/2004;1610
30/09/2004;1428
30/09/2004;1459
30/09/2004;1486
30/09/2004;1158
30/09/2004;1200
30/09/2004;1290
30/09/2004;1366
30/09/2004;1505
30/09/2004;1728
30/09/2004;1673
30/09/2004;1636
30/09/2004;1468
30/09/2004;1180
30/09/2004;1138
30/09/2004;1192
01/10/2004;1176
01/10/2004;1137
01/10/2004;1035
01/10/2004;943
01/10/2004;904
01/10/2004;966
01/10/2004;1124
01/10/2004;1348
01/10/2004;1499
01/10/2004;1427
01/10/2004;1473
01/10/2004;1440
01/10/2004;1474
01/10/2004;1485
01/10/2004;-200
01/10/2004;1306
01/10/2004;1464
01/10/2004;1629
01/10/2004;1629
01/10/2004;1707
01/10/2004;1424
01/10/2004;1297
01/10/2004;1214
01/10/2004;1160
02/10/2004;1232
02/10/2004;1134
02/10/2004;1071
02/10/2004;968
02/10/2004;994
02/10/2004;1046
02/10/2004;1066
02/10/2004;1277
02/10/2004;1290
02/10/2004;1268
02/10/2004;1243
02/10/2004;1300
02/10/2004;1278
02/10/2004;1249
02/10/2004;1145
02/10/2004;1199
02/10/2004;1236
02/10/2004;1289
02/10/2004;1299
02/10/2004;1506
02/10/2004;1432
02/10/2004;1193
02/10/2004;1188
02/10/2004;1162
03/10/2004;1106
03/10/2004;1037
03/10/2004;982
03/10/2004;944
03/10/2004;929
03/10/2004;906
03/10/2004;907
03/10/2004;1013
03/10/2004;1055
03/10/2004;1138
03/10/2004;1250
03/10/2004;1165
03/10/2004;1229
03/10/2004;1168
03/10/2004;1092
03/10/2004;1109
03/10/2004;1133
03/10/2004;1192
03/10/2004;1298
03/10/2004;1524
03/10/2004;1540
03/10/2004;1190
03/10/2004;1092
03/10/2004;1079
04/10/2004;995
04/10/2004;960
04/10/2004;890
04/10/2004;860
04/10/2004;860
04/10/2004;883
04/10/2004;929
04/10/2004;1100
04/10/2004;1257
04/10/2004;1402
04/10/2004;1376
04/10/2004;1374
04/10/2004;1381
04/10/2004;1282
04/10/2004;1188
04/10/2004;1227
04/10/2004;1364
04/10/2004;1531
04/10/2004;1694
04/10/2004;1723
04/10/2004;1356
04/10/2004;1084
04/10/2004;1039
04/10/2004;1011
05/10/2004;968
05/10/2004;867
05/10/2004;820
05/10/2004;826
05/10/2004;835
05/10/2004;887
05/10/2004;990
05/10/2004;1511
05/10/2004;1352
05/10/2004;1337
05/10/2004;1435
05/10/2004;1377
05/10/2004;1562
05/10/2004;1358
05/10/2004;1301
05/10/2004;1255
05/10/2004;1410
05/10/2004;1578
05/10/2004;1700
05/10/2004;1778
05/10/2004;1539
05/10/2004;1409
05/10/2004;1231
05/10/2004;1092
06/10/2004;1036
06/10/2004;984
06/10/2004;950
06/10/2004;889
06/10/2004;865
06/10/2004;917
06/10/2004;997
06/10/2004;1433
06/10/2004;1516
06/10/2004;1528
06/10/2004;1347
06/10/2004;1392
06/10/2004;1359
06/10/2004;1391
06/10/2004;1335
06/10/2004;1402
06/10/2004;1406
06/10/2004;1527
06/10/2004;1559
06/10/2004;1840
06/10/2004;1666
06/10/2004;1336
06/10/2004;1189
06/10/2004;1226
07/10/2004;1171
07/10/2004;1002
07/10/2004;950
07/10/2004;930
07/10/2004;924
07/10/2004;994
07/10/2004;1089
07/10/2004;1468
07/10/2004;1696
07/10/2004;1479
07/10/2004;1425
07/10/2004;1279
07/10/2004;1319
07/10/2004;1329
07/10/2004;1327
07/10/2004;1282
07/10/2004;1342
07/10/2004;1623
07/10/2004;1576
07/10/2004;1747
07/10/2004;1757
07/10/2004;1331
07/10/2004;1182
07/10/2004;1162
08/10/2004;1147
08/10/2004;1040
08/10/2004;920
08/10/2004;931
08/10/2004;954
08/10/2004;981
08/10/2004;1147
08/10/2004;1606
08/10/2004;1490
08/10/2004;1473
08/10/2004;1582
08/10/2004;1468
08/10/2004;1413
08/10/2004;1400
08/10/2004;1361
08/10/2004;1389
08/10/2004;1305
08/10/2004;1354
08/10/2004;1352
08/10/2004;1472
08/10/2004;1412
08/10/2004;1221
08/10/2004;1230
08/10/2004;1247
09/10/2004;1217
09/10/2004;1158
09/10/2004;1150
09/10/2004;1061
09/10/2004;1062
09/10/2004;1157
09/10/2004;1167
09/10/2004;1403
09/10/2004;1453
09/10/2004;1455
09/10/2004;1512
09/10/2004;1331
09/10/2004;1472
09/10/2004;1430
09/10/2004;1264
09/10/2004;1378
09/10/2004;1377
09/10/2004;1527
09/10/2004;1573
09/10/2004;1674
09/10/2004;1455
09/10/2004;1242
09/10/2004;1181
09/10/2004;1468
10/10/2004;1520
10/10/2004;1203
10/10/2004;1096
10/10/2004;991
10/10/2004;941
10/10/2004;952
10/10/2004;1082
10/10/2004;1095
10/10/2004;1049
10/10/2004;1055
10/10/2004;1074
10/10/2004;1229
10/10/2004;1228
10/10/2004;1107
10/10/2004;1031
10/10/2004;1155
10/10/2004;1131
10/10/2004;1143
10/10/2004;1145
10/10/2004;1169
10/10/2004;1105
10/10/2004;1049
10/10/2004;1069
10/10/2004;1073
11/10/2004;1039
11/10/2004;1021
11/10/2004;825
11/10/2004;828
11/10/2004;847
11/10/2004;903
11/10/2004;1041
11/10/2004;1314
11/10/2004;1326
11/10/2004;1464
11/10/2004;1313
11/10/2004;1202
11/10/2004;1225
11/10/2004;1257
11/10/2004;1271
11/10/2004;1179
11/10/2004;1278
11/10/2004;1435
11/10/2004;1326
11/10/2004;1324
11/10/2004;1206
11/10/2004;1052
11/10/2004;1057
11/10/2004;952
12/10/2004;911
12/10/2004;898
12/10/2004;809
12/10/2004;823
12/10/2004;814
12/10/2004;857
12/10/2004;935
12/10/2004;1159
12/10/2004;1102
12/10/2004;979
12/10/2004;998
12/10/2004;962
12/10/2004;985
12/10/2004;1043
12/10/2004;929
12/10/2004;946
12/10/2004;955
12/10/2004;1004
12/10/2004;1037
12/10/2004;1066
12/10/2004;890
12/10/2004;843
12/10/2004;834
12/10/2004;809
13/10/2004;786
13/10/2004;747
13/10/2004;723
13/10/2004;704
13/10/2004;709
13/10/2004;726
13/10/2004;798
13/10/2004;925
13/10/2004;906
13/10/2004;896
13/10/2004;882
13/10/2004;948
13/10/2004;945
13/10/2004;942
13/10/2004;943
13/10/2004;894
13/10/2004;984
13/10/2004;1044
13/10/2004;981
13/10/2004;1021
13/10/2004;943
13/10/2004;863
13/10/2004;847
13/10/2004;859
14/10/2004;861
14/10/2004;786
14/10/2004;740
14/10/2004;730
14/10/2004;728
14/10/2004;755
14/10/2004;854
14/10/2004;1079
14/10/2004;1097
14/10/2004;1024
14/10/2004;990
14/10/2004;1013
14/10/2004;1051
14/10/2004;1052
14/10/2004;1141
14/10/2004;1130
14/10/2004;1099
14/10/2004;1182
14/10/2004;1211
14/10/2004;1340
14/10/2004;1299
14/10/2004;1046
14/10/2004;949
14/10/2004;966
15/10/2004;1062
15/10/2004;934
15/10/2004;862
15/10/2004;823
15/10/2004;839
15/10/2004;879
15/10/2004;1095
15/10/2004;1359
15/10/2004;1354
15/10/2004;1420
15/10/2004;1265
15/10/2004;1146
15/10/2004;1150
15/10/2004;1282
15/10/2004;1067
15/10/2004;1185
15/10/2004;1312
15/10/2004;1319
15/10/2004;1255
15/10/2004;1123
15/10/2004;1126
15/10/2004;924
15/10/2004;982
15/10/2004;936
16/10/2004;1069
16/10/2004;967
16/10/2004;869
16/10/2004;916
16/10/2004;886
16/10/2004;926
16/10/2004;971
16/10/2004;1029
16/10/2004;1124
16/10/2004;1063
16/10/2004;1028
16/10/2004;944
16/10/2004;913
16/10/2004;966
16/10/2004;833
16/10/2004;891
16/10/2004;995
16/10/2004;1038
16/10/2004;1146
16/10/2004;1059
16/10/2004;1065
16/10/2004;1013
16/10/2004;942
16/10/2004;925
17/10/2004;871
17/10/2004;864
17/10/2004;929
17/10/2004;912
17/10/2004;817
17/10/2004;786
17/10/2004;827
17/10/2004;789
17/10/2004;875
17/10/2004;959
17/10/2004;969
17/10/2004;947
17/10/2004;960
17/10/2004;1017
17/10/2004;979
17/10/2004;843
17/10/2004;877
17/10/2004;1053
17/10/2004;1047
17/10/2004;1105
17/10/2004;1008
17/10/2004;975
17/10/2004;954
17/10/2004;987
18/10/2004;880
18/10/2004;856
18/10/2004;788
18/10/2004;760
18/10/2004;777
18/10/2004;825
18/10/2004;1011
18/10/2004;1237
18/10/2004;1298
18/10/2004;1153
18/10/2004;1101
18/10/2004;1215
18/10/2004;1163
18/10/2004;1285
18/10/2004;1288
18/10/2004;1362
18/10/2004;1405
18/10/2004;1610
18/10/2004;1612
18/10/2004;1520
18/10/2004;1489
18/10/2004;1181
18/10/2004;995
18/10/2004;998
19/10/2004;984
19/10/2004;1022
19/10/2004;951
19/10/2004;910
19/10/2004;932
19/10/2004;974
19/10/2004;1117
19/10/2004;1367
19/10/2004;1583
19/10/2004;1526
19/10/2004;1399
19/10/2004;1436
19/10/2004;1455
19/10/2004;1311
19/10/2004;1174
19/10/2004;1242
19/10/2004;1267
19/10/2004;1401
19/10/2004;1428
19/10/2004;1478
19/10/2004;1518
19/10/2004;1468
19/10/2004;1369
19/10/2004;1244
20/10/2004;1217
20/10/2004;1103
20/10/2004;1118
20/10/2004;1087
20/10/2004;1069
20/10/2004;1112
20/10/2004;1196
20/10/2004;1522
20/10/2004;1715
20/10/2004;1582
20/10/2004;1494
20/10/2004;1631
20/10/2004;1650
20/10/2004;1640
20/10/2004;1589
20/10/2004;1538
20/10/2004;1597
20/10/2004;1884
20/10/2004;1835
20/10/2004;1759
20/10/2004;1666
20/10/2004;1506
20/10/2004;1378
20/10/2004;1448
21/10/2004;1481
21/10/2004;1289
21/10/2004;1109
21/10/2004;994
21/10/2004;1015
21/10/2004;966
21/10/2004;1088
21/10/2004;1303
21/10/2004;1440
21/10/2004;1392
21/10/2004;1248
21/10/2004;1197
21/10/2004;1357
21/10/2004;1263
21/10/2004;1261
21/10/2004;1382
21/10/2004;1400
21/10/2004;1443
21/10/2004;1630
21/10/2004;1720
21/10/2004;1600
21/10/2004;1525
21/10/2004;1544
21/10/2004;1455
22/10/2004;1203
22/10/2004;1038
22/10/2004;975
22/10/2004;917
22/10/2004;930
22/10/2004;960
22/10/2004;982
22/10/2004;1359
22/10/2004;1500
22/10/2004;1315
22/10/2004;1307
22/10/2004;1235
22/10/2004;1310
22/10/2004;1459
22/10/2004;1461
22/10/2004;1476
22/10/2004;1612
22/10/2004;1654
22/10/2004;1808
22/10/2004;1681
22/10/2004;1494
22/10/2004;1251
22/10/2004;1132
22/10/2004;1158
23/10/2004;1146
23/10/2004;993
23/10/2004;989
23/10/2004;943
23/10/2004;910
23/10/2004;925
23/10/2004;1039
23/10/2004;1208
23/10/2004;1268
23/10/2004;1353
23/10/2004;1317
23/10/2004;1356
23/10/2004;1414
23/10/2004;1326
23/10/2004;1211
23/10/2004;1324
23/10/2004;1324
23/10/2004;1361
23/10/2004;1475
23/10/2004;1537
23/10/2004;1413
23/10/2004;1229
23/10/2004;1297
23/10/2004;1302
24/10/2004;1347
24/10/2004;1165
24/10/2004;1155
24/10/2004;1050
24/10/2004;1035
24/10/2004;1057
24/10/2004;1029
24/10/2004;1037
24/10/2004;920
24/10/2004;1080
24/10/2004;1152
24/10/2004;1085
24/10/2004;1071
24/10/2004;1000
24/10/2004;1058
24/10/2004;1184
24/10/2004;1189
24/10/2004;1277
24/10/2004;1482
24/10/2004;1555
24/10/2004;1324
24/10/2004;1015
24/10/2004;1010
24/10/2004;1081
25/10/2004;1071
25/10/2004;1014
25/10/2004;891
25/10/2004;874
25/10/2004;882
25/10/2004;940
25/10/2004;1020
25/10/2004;1316
25/10/2004;1423
25/10/2004;1314
25/10/2004;1317
25/10/2004;1305
25/10/2004;1351
25/10/2004;1438
25/10/2004;1454
25/10/2004;1512
25/10/2004;1584
25/10/2004;1816
25/10/2004;1824
25/10/2004;1744
25/10/2004;1588
25/10/2004;1319
25/10/2004;1313
25/10/2004;1073
26/10/2004;1119
26/10/2004;989
26/10/2004;912
26/10/2004;904
26/10/2004;851
26/10/2004;902
26/10/2004;981
26/10/2004;1267
26/10/2004;1392
26/10/2004;1308
26/10/2004;1313
26/10/2004;1350
26/10/2004;1477
26/10/2004;1409
26/10/2004;1495
26/10/2004;1606
26/10/2004;1669
26/10/2004;1822
26/10/2004;1908
26/10/2004;1664
26/10/2004;1465
26/10/2004;1076
26/10/2004;1055
26/10/2004;1075
27/10/2004;1135
27/10/2004;998
27/10/2004;953
27/10/2004;926
27/10/2004;895
27/10/2004;967
27/10/2004;1164
27/10/2004;1421
27/10/2004;1465
27/10/2004;1189
27/10/2004;1278
27/10/2004;1169
27/10/2004;1214
27/10/2004;1351
27/10/2004;1340
27/10/2004;1157
27/10/2004;1118
27/10/2004;1150
27/10/2004;1247
27/10/2004;1194
27/10/2004;1184
27/10/2004;990
27/10/2004;933
27/10/2004;968
28/10/2004;861
28/10/2004;904
28/10/2004;866
28/10/2004;881
28/10/2004;838
28/10/2004;905
28/10/2004;1055
28/10/2004;1328
28/10/2004;1401
28/10/2004;1291
28/10/2004;1316
28/10/2004;1116
28/10/2004;1139
28/10/2004;1165
28/10/2004;1260
28/10/2004;1475
28/10/2004;1521
28/10/2004;1633
28/10/2004;1463
28/10/2004;1140
28/10/2004;1147
28/10/2004;988
28/10/2004;924
28/10/2004;950
29/10/2004;926
29/10/2004;879
29/10/2004;864
29/10/2004;868
29/10/2004;894
29/10/2004;1009
29/10/2004;1069
29/10/2004;1311
29/10/2004;1370
29/10/2004;1246
29/10/2004;1039
29/10/2004;1296
29/10/2004;1523
29/10/2004;1424
29/10/2004;1513
29/10/2004;1338
29/10/2004;1214
29/10/2004;1290
29/10/2004;1353
29/10/2004;1130
29/10/2004;969
29/10/2004;1038
29/10/2004;1020
29/10/2004;1097
30/10/2004;1123
30/10/2004;1023
30/10/2004;1015
30/10/2004;979
30/10/2004;931
30/10/2004;922
30/10/2004;989
30/10/2004;1149
30/10/2004;1202
30/10/2004;1206
30/10/2004;1224
30/10/2004;1371
30/10/2004;1327
30/10/2004;1301
30/10/2004;1301
30/10/2004;1314
30/10/2004;1394
30/10/2004;1385
30/10/2004;1440
30/10/2004;1493
30/10/2004;1319
30/10/2004;1187
30/10/2004;1119
30/10/2004;1100
31/10/2004;1076
31/10/2004;972
31/10/2004;973
31/10/2004;918
31/10/2004;844
31/10/2004;817
31/10/2004;791
31/10/2004;819
31/10/2004;972
31/10/2004;997
31/10/2004;1194
31/10/2004;1240
31/10/2004;1117
31/10/2004;1141
31/10/2004;1062
31/10/2004;1160
31/10/2004;1169
31/10/2004;1185
31/10/2004;1571
31/10/2004;1464
31/10/2004;1423
31/10/2004;1318
31/10/2004;1229
31/10/2004;1187
01/11/2004;1353
01/11/2004;1407
01/11/2004;1333
01/11/2004;1269
01/11/2004;1253
01/11/2004;1212
01/11/2004;1061
01/11/2004;1028
01/11/2004;1067
01/11/2004;1111
01/11/2004;1189
01/11/2004;1293
01/11/2004;1285
01/11/2004;1236
01/11/2004;1082
01/11/2004;1188
01/11/2004;1348
01/11/2004;1394
01/11/2004;1472
01/11/2004;1291
01/11/2004;1264
01/11/2004;1264
01/11/2004;1260
01/11/2004;1184
02/11/2004;1122
02/11/2004;983
02/11/2004;885
02/11/2004;825
02/11/2004;791
02/11/2004;802
02/11/2004;804
02/11/2004;1014
02/11/2004;1316
02/11/2004;1296
02/11/2004;1381
02/11/2004;1570
02/11/2004;1426
02/11/2004;1535
02/11/2004;1678
02/11/2004;1605
02/11/2004;1559
02/11/2004;1713
02/11/2004;1751
02/11/2004;1723
02/11/2004;1778
02/11/2004;1461
02/11/2004;1258
02/11/2004;1138
03/11/2004;936
03/11/2004;1167
03/11/2004;1071
03/11/2004;866
03/11/2004;836
03/11/2004;823
03/11/2004;890
03/11/2004;1019
03/11/2004;1177
03/11/2004;1348
03/11/2004;1341
03/11/2004;1307
03/11/2004;1305
03/11/2004;1177
03/11/2004;1192
03/11/2004;1214
03/11/2004;1240
03/11/2004;1271
03/11/2004;1333
03/11/2004;1390
03/11/2004;1266
03/11/2004;1140
03/11/2004;1240
03/11/2004;1187
04/11/2004;1043
04/11/2004;948
04/11/2004;955
04/11/2004;915
04/11/2004;832
04/11/2004;846
04/11/2004;897
04/11/2004;908
04/11/2004;1348
04/11/2004;1384
04/11/2004;1473
04/11/2004;1360
04/11/2004;1305
04/11/2004;1337
04/11/2004;1414
04/11/2004;1463
04/11/2004;1530
04/11/2004;1915
04/11/2004;1882
04/11/2004;1589
04/11/2004;1463
04/11/2004;1380
04/11/2004;1383
04/11/2004;1181
05/11/2004;1061
05/11/2004;1091
05/11/2004;1010
05/11/2004;868
05/11/2004;852
05/11/2004;826
05/11/2004;862
05/11/2004;951
05/11/2004;1210
05/11/2004;1601
05/11/2004;1477
05/11/2004;1458
05/11/2004;1354
05/11/2004;1385
05/11/2004;1460
05/11/2004;1492
05/11/2004;1569
05/11/2004;1870
05/11/2004;1774
05/11/2004;1388
05/11/2004;1303
05/11/2004;1257
05/11/2004;1132
05/11/2004;1050
06/11/2004;1033
06/11/2004;1106
06/11/2004;1107
06/11/2004;1011
06/11/2004;916
06/11/2004;852
06/11/2004;889
06/11/2004;1002
06/11/2004;1231
06/11/2004;1212
06/11/2004;1121
06/11/2004;1260
06/11/2004;1391
06/11/2004;1463
06/11/2004;1464
06/11/2004;1412
06/11/2004;1450
06/11/2004;1416
06/11/2004;1346
06/11/2004;1273
06/11/2004;1206
06/11/2004;1252
06/11/2004;1069
06/11/2004;1061
07/11/2004;1072
07/11/2004;1075
07/11/2004;992
07/11/2004;914
07/11/2004;854
07/11/2004;774
07/11/2004;757
07/11/2004;752
07/11/2004;757
07/11/2004;777
07/11/2004;774
07/11/2004;805
07/11/2004;838
07/11/2004;824
07/11/2004;812
07/11/2004;806
07/11/2004;789
07/11/2004;821
07/11/2004;1024
